"","FuncCalls","LogicInsts","TransferInsts","BasicBlocks","Edges","IncommingCalls","Intrs","between"
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,3,1,0,4,7,0.0
"0",0,3,6,5,6,1,12,0.08333
"0",0,0,3,1,0,1,7,0.0
"0",0,1,6,1,0,7,14,0.0
"0",0,1,6,1,0,0,14,0.0
"0",0,0,2,1,0,0,4,0.0
"0",0,1,5,1,0,8,11,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,1,5,1,0,9,11,0.0
"0",0,1,5,2,1,0,9,0.0
"0",0,1,4,2,1,0,10,0.0
"0",0,2,4,3,2,13,10,0.16667
"0",0,2,4,3,2,1,10,0.16667
"0",0,3,5,4,3,2,12,0.08333
"0",0,3,7,5,6,1,13,0.05
"0",0,1,1,1,0,2,6,0.0
"0",0,0,1,1,0,1,3,0.0
"0",0,0,1,1,0,1,3,0.0
"0",0,1,6,3,3,2,23,0.0
"0",0,3,2,1,0,0,9,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,3,0.0
"0",0,0,1,1,0,4,3,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,6,19,9,12,2,40,0.07738
"0",0,5,6,5,4,0,21,0.16667
"0",0,1,1,1,0,0,5,0.0
"0",0,1,1,1,0,3,4,0.0
"0",0,1,1,1,0,1,4,0.0
"0",0,1,1,1,0,1,4,0.0
"0",0,0,1,1,0,3,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,5,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,25,2,0.0
"0",0,0,1,1,0,3,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,1,1,0,40,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,2,1,0,0,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,3,2,1,2,3,0.0
"0",0,0,3,2,1,0,3,0.0
"0",0,0,3,2,1,0,3,0.0
"0",0,0,3,2,1,0,3,0.0
"0",0,0,3,2,1,0,3,0.0
"0",0,0,3,2,1,0,3,0.0
"0",0,2,5,4,4,0,9,0.08333
"0",0,2,5,4,4,0,9,0.08333
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,3,2,1,0,3,0.0
"0",0,0,3,2,1,3,3,0.0
"0",0,0,1,1,0,4,2,0.0
"0",0,0,1,1,0,3,2,0.0
"0",0,1,5,2,1,0,9,0.0
"0",1,0,3,1,0,2,9,0.0
"0",1,1,4,1,0,9,9,0.0
"0",3,1,11,3,3,6,16,0.0
"0",1,0,6,1,0,0,13,0.0
"0",1,0,6,1,0,0,13,0.0
"0",1,0,6,1,0,0,13,0.0
"0",1,0,6,1,0,3,13,0.0
"0",1,2,17,5,6,2,31,0.03333
"0",1,8,20,11,17,2,48,0.04444
"0",1,2,12,4,4,5,25,0.04167
"0",2,2,19,6,7,8,35,0.03333
"0",1,2,11,4,4,1,25,0.04167
"0",1,2,13,4,4,7,27,0.04167
"0",2,1,7,3,4,2,13,0.0
"0",4,5,22,12,17,0,44,0.05682
"0",4,3,18,6,8,1,33,0.04167
"0",1,1,4,1,0,0,9,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,8,1,0,0,15,0.0
"0",1,0,8,1,0,0,15,0.0
"0",1,0,2,1,0,4,5,0.0
"0",1,0,2,1,0,4,5,0.0
"0",1,3,10,6,8,3,23,0.05
"0",2,2,10,5,6,7,19,0.06667
"0",8,5,43,14,20,7,64,0.04258
"0",6,4,16,9,12,4,32,0.07937
"0",2,0,6,2,1,7,16,0.0
"0",1,1,8,3,3,2,14,0.0
"0",2,0,7,2,1,6,17,0.0
"0",1,1,8,3,3,7,14,0.0
"0",3,12,44,21,33,6,79,0.09799
"0",2,6,14,10,15,1,30,0.06944
"0",8,17,57,25,41,12,86,0.0313
"0",5,13,36,17,27,6,73,0.06887
"0",10,19,56,28,46,1,121,0.04192
"0",11,87,109,62,95,2,273,0.07779
"0",2,9,26,14,22,2,55,0.06914
"0",1,1,2,1,0,3,6,0.0
"0",0,2,4,5,4,1,10,0.03333
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",18,15,31,4,5,11,73,0.04167
"0",4,4,11,3,3,1,30,0.0
"0",3,0,13,5,6,0,27,0.06667
"0",3,0,15,5,6,5,27,0.06667
"0",3,3,17,4,5,0,32,0.04167
"0",30,20,106,31,49,6,250,0.05543
"0",1,2,6,5,6,0,16,0.05
"0",1,6,17,10,15,1,55,0.11806
"0",9,17,69,27,42,3,124,0.0694
"0",4,6,30,10,13,3,49,0.05
"0",1,6,35,30,56,44,82,8e-05
"0",1,10,27,21,38,45,70,0.00213
"0",5,3,33,10,13,0,56,0.03333
"0",3,4,20,8,11,2,37,0.05952
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,1,5,0.0
"0",1,2,7,3,3,0,14,0.0
"0",1,2,7,3,3,0,14,0.0
"0",2,1,10,4,4,4,20,0.04167
"0",4,3,23,6,7,2,46,0.08333
"0",2,1,9,4,4,2,20,0.04167
"0",2,1,7,1,0,0,16,0.0
"0",2,1,7,1,0,1,16,0.0
"0",0,0,1,2,1,20,1,0.0
"0",2,7,11,8,11,10,30,0.08036
"0",8,3,33,8,11,0,49,0.04762
"0",8,3,33,8,11,0,49,0.04762
"0",5,0,21,4,4,0,29,0.04167
"0",29,25,52,12,17,9,120,0.07652
"0",8,9,51,15,22,11,106,0.04908
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,3,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",2,0,12,1,0,0,18,0.0
"0",2,0,12,1,0,2,18,0.0
"0",5,3,23,5,6,3,46,0.06667
"0",16,8,63,18,24,7,163,0.04167
"0",22,18,84,28,46,1,180,0.06771
"0",2,0,3,1,0,7,5,0.0
"0",0,0,2,1,0,1,3,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,4,9,6,6,4,20,0.05
"0",16,6,57,14,20,1,77,0.07555
"0",13,5,54,10,14,0,90,0.07917
"0",1,0,2,1,0,0,6,0.0
"0",5,2,20,8,12,2,30,0.05952
"0",0,0,1,2,1,0,2,0.0
"0",0,0,1,2,1,0,2,0.0
"0",1,1,4,1,0,2,10,0.0
"0",1,1,4,1,0,0,10,0.0
"0",20,12,71,16,24,2,101,0.09107
"0",6,2,22,8,10,0,29,0.11012
"0",7,7,17,6,8,4,41,0.10833
"0",3,0,15,4,4,6,27,0.04167
"0",7,7,17,6,8,6,40,0.10833
"0",4,0,6,1,0,2,12,0.0
"0",21,19,79,27,39,3,181,0.03863
"0",4,0,18,4,4,2,29,0.04167
"0",3,2,19,7,9,8,34,0.0381
"0",6,2,30,6,7,2,48,0.04167
"0",12,4,47,10,13,4,73,0.05
"0",0,0,1,1,0,5,2,0.0
"0",0,1,1,1,0,0,5,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,1,2,1,0,0,4,0.0
"0",0,1,1,1,0,0,3,0.0
"0",0,1,1,1,0,0,3,0.0
"0",0,0,3,1,0,0,5,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,2,1,0,0,5,0.0
"0",0,1,1,1,0,0,3,0.0
"0",0,1,2,1,0,0,5,0.0
"0",0,1,2,1,0,0,5,0.0
"0",0,5,8,5,4,4,31,0.11667
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,3,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",1,0,5,1,0,0,16,0.0
"0",1,0,5,1,0,3,16,0.0
"0",1,0,4,1,0,0,11,0.0
"0",1,0,4,1,0,2,11,0.0
"0",5,0,21,5,6,1,37,0.03333
"0",2,1,11,1,0,0,20,0.0
"0",3,1,14,3,3,2,31,0.0
"0",4,4,24,8,11,0,47,0.06845
"0",2,1,9,4,4,1,20,0.04167
"0",17,11,34,4,5,18,69,0.04167
"0",2,3,15,5,5,0,30,0.05
"0",6,5,33,12,18,2,70,0.02045
"0",6,7,41,13,19,2,60,0.05886
"0",0,0,2,2,1,5,2,0.0
"0",3,4,13,7,10,2,23,0.06667
"0",12,9,59,16,22,2,98,0.06964
"0",15,25,102,45,70,2,229,0.03843
"0",2,4,17,7,9,0,26,0.08571
"0",5,0,23,4,4,2,47,0.04167
"0",19,26,110,46,71,8,229,0.0413
"0",1,0,2,1,0,0,5,0.0
"0",1,0,2,1,0,0,5,0.0
"0",1,0,8,1,0,0,15,0.0
"0",0,0,1,1,0,0,6,0.0
"0",0,2,6,2,1,6,15,0.0
"0",0,47,60,40,67,14,193,0.12024
"0",0,3,4,3,2,4,12,0.16667
"0",0,1,1,1,0,5,4,0.0
"0",0,2,2,2,1,0,7,0.0
"0",0,0,1,1,0,1,2,0.0
"0",0,1,1,1,0,2,3,0.0
"0",13,5,41,13,18,3,70,0.05944
"0",13,6,48,13,19,0,79,0.04837
"0",1,0,2,1,0,2,6,0.0
"0",2,4,15,7,10,1,24,0.08095
"0",2,57,100,82,136,1,244,0.02415
"0",3,1,11,3,3,3,24,0.0
"0",5,9,40,17,25,2,84,0.08235
"0",6,68,114,75,130,2,272,0.14102
"0",37,81,230,62,101,4,605,0.05112
"0",8,42,97,64,103,6,197,0.0403
"0",30,6,40,11,12,1,109,0.02222
"0",0,113,186,186,222,3,508,0.00148
"0",0,1,1,1,0,0,7,0.0
"0",0,110,181,181,220,0,490,0.00151
"0",0,2,5,2,1,1,10,0.0
"0",0,2,5,2,1,0,10,0.0
"0",0,2,1,1,0,0,7,0.0
"0",0,2,1,1,0,1,7,0.0
"0",0,1,1,1,0,0,8,0.0
"0",11,4,40,10,14,4,75,0.04722
"0",3,0,18,7,7,3,34,0.03333
"0",4,0,19,4,4,0,29,0.04167
"0",12,4,60,14,18,1,81,0.03846
"0",3,0,18,7,7,5,34,0.03333
"0",4,0,19,4,4,0,29,0.04167
"0",12,4,58,14,18,0,82,0.03846
"0",14,4,48,12,17,2,90,0.04242
"0",3,0,19,7,7,4,34,0.03333
"0",18,6,73,22,32,0,103,0.03593
"0",3,0,20,7,7,5,34,0.03333
"0",9,0,37,8,10,2,54,0.03274
"0",4,0,19,4,4,0,29,0.04167
"0",12,4,59,14,18,0,81,0.03846
"0",9,0,39,8,10,2,54,0.03274
"0",4,0,19,4,4,0,29,0.04167
"0",12,4,61,14,18,0,82,0.03846
"0",4,0,20,4,4,0,30,0.04167
"0",4,0,20,4,4,0,29,0.04167
"0",12,5,58,16,21,1,81,0.03869
"0",12,5,61,16,21,0,82,0.03869
"0",78,135,423,191,302,2,1275,0.02434
"0",72,45,301,80,122,6,581,0.07678
"0",32,58,155,69,120,4,303,0.06432
"0",6,0,24,4,4,0,31,0.04167
"0",57,0,71,1,0,5,85,0.0
"0",0,0,1,1,0,1,2,0.0
"0",1,4,8,7,10,0,22,0.05714
"0",3,4,14,6,8,0,26,0.05833
"0",6,1,22,8,10,2,28,0.05655
"0",5,2,17,5,7,1,22,0.05
"0",7,0,23,6,8,0,28,0.05
"0",2,1,7,4,4,0,13,0.04167
"0",3,5,10,7,9,1,26,0.07619
"0",2,0,16,4,4,1,34,0.04167
"0",34,23,148,52,90,0,277,0.00161
"0",2,0,9,1,0,0,11,0.0
"0",11,6,57,17,29,0,93,0.0174
"0",10,6,52,16,27,0,87,0.02083
"0",3,0,8,3,3,1,14,0.0
"0",0,1,5,2,1,1,22,0.0
"0",0,1,2,1,0,1,6,0.0
"0",0,1,2,1,0,1,6,0.0
"0",0,1,2,1,0,1,6,0.0
"0",0,1,2,1,0,0,6,0.0
"0",1,0,4,1,0,1,6,0.0
"0",1,0,4,1,0,1,6,0.0
"0",1,0,4,1,0,1,6,0.0
"0",1,0,5,1,0,2,7,0.0
"0",1,0,5,1,0,1,7,0.0
"0",1,0,5,1,0,0,7,0.0
"0",1,0,5,1,0,1,7,0.0
"0",6,5,26,8,12,1,48,0.05952
"0",17,2,69,14,21,1,103,0.05632
"0",10,0,39,8,11,1,64,0.05655
"0",9,0,15,3,3,1,43,0.0
"0",9,0,15,3,3,1,43,0.0
"0",12,11,50,27,42,1,91,0.05145
"0",6,3,23,9,12,0,45,0.0754
"0",4,8,29,10,17,1,55,0.08056
"0",20,19,54,26,45,1,135,0.05647
"0",7,7,49,20,26,1,102,0.0348
"0",3,4,32,11,14,1,57,0.03232
"0",3,1,14,6,7,2,44,0.05
"0",2,2,13,6,7,2,33,0.05
"0",0,0,2,1,0,0,2,0.0
"0",0,0,1,1,0,2,3,0.0
"0",0,0,1,1,0,2,3,0.0
"0",0,0,1,1,0,2,3,0.0
"0",0,0,1,1,0,0,3,0.0
"0",0,0,1,1,0,0,3,0.0
"0",0,0,1,1,0,0,3,0.0
"0",0,0,1,1,0,1,3,0.0
"0",0,0,1,1,0,1,3,0.0
"0",0,0,1,1,0,0,3,0.0
"0",0,1,3,1,0,0,7,0.0
"0",0,0,1,1,0,0,3,0.0
"0",0,0,1,1,0,5,2,0.0
"0",0,0,1,1,0,0,3,0.0
"0",0,0,1,1,0,0,3,0.0
"0",0,0,2,1,0,0,2,0.0
"0",0,0,1,1,0,2,1,0.0
"0",0,0,2,1,0,0,2,0.0
"0",0,0,1,1,0,0,3,0.0
"0",0,4,7,5,6,7,16,0.11667
"0",1,0,3,1,0,1,14,0.0
"0",2,0,6,1,0,107,8,0.0
"0",2,3,8,6,8,0,21,0.05
"0",1,1,6,4,4,0,11,0.04167
"0",0,0,2,1,0,6,4,0.0
"0",1,0,3,1,0,8,5,0.0
"0",0,0,1,1,0,1,3,0.0
"0",0,0,2,1,0,1,4,0.0
"0",1,2,15,7,6,15,24,0.0381
"0",1,0,3,1,0,2,7,0.0
"0",8,4,31,9,13,2,59,0.06151
"0",2,2,21,9,9,279,36,0.02976
"0",2,1,21,4,4,84,33,0.04167
"0",5,2,19,6,8,1,38,0.05833
"0",17,6,81,15,21,1,130,0.03773
"0",6,2,30,8,11,0,47,0.04167
"0",0,0,3,1,0,0,7,0.0
"0",0,0,3,1,0,0,7,0.0
"0",0,0,3,1,0,0,7,0.0
"0",0,4,9,5,6,0,23,0.06667
"0",0,3,6,4,4,0,15,0.04167
"0",0,3,8,4,4,0,16,0.04167
"0",0,5,5,5,6,1,25,0.06667
"0",0,5,5,5,6,0,21,0.06667
"0",0,3,3,3,3,0,14,0.0
"0",0,3,3,3,3,0,13,0.0
"0",0,5,1,1,0,0,24,0.0
"0",0,4,26,7,9,1,47,0.07619
"0",0,2,12,1,0,1,21,0.0
"0",0,4,26,7,9,464,47,0.07619
"0",0,3,33,9,11,18,52,0.03571
"0",0,2,12,1,0,870,21,0.0
"0",1,1,4,2,1,0,9,0.0
"0",0,1,3,1,0,1,8,0.0
"0",0,1,3,1,0,0,8,0.0
"0",2,4,40,11,14,3,63,0.03535
"0",3,0,12,1,0,0,15,0.0
"0",1,1,9,3,3,2,18,0.0
"0",1,4,11,6,8,1,30,0.05833
"0",0,0,1,1,0,0,3,0.0
"0",0,0,1,1,0,0,3,0.0
"0",0,0,1,1,0,0,4,0.0
"0",0,0,4,1,0,0,14,0.0
"0",0,0,5,1,0,0,16,0.0
"0",3,1,9,3,3,0,24,0.0
"0",1,0,5,1,0,0,16,0.0
"0",22,6,65,14,20,1,141,0.1044
"0",0,0,1,2,1,0,1,0.0
"0",1,0,2,1,0,0,4,0.0
"0",2,2,7,3,3,2,15,0.0
"0",4,4,16,7,10,2,41,0.07619
"0",4,2,20,7,9,6,35,0.07619
"0",9,9,44,14,23,33,89,0.01282
"0",9,6,31,14,20,2,67,0.04716
"0",7,2,20,4,5,0,26,0.04167
"0",6,5,16,8,12,0,32,0.09524
"0",4,1,13,6,7,0,18,0.10833
"0",4,0,10,3,3,3,14,0.0
"0",8,4,27,8,11,3,48,0.06845
"0",15,13,45,16,24,1,97,0.0628
"0",6,4,22,7,10,0,40,0.06667
"0",0,0,1,1,0,1,2,0.0
"0",3,5,16,9,12,9,38,0.04563
"0",0,0,1,1,0,0,2,0.0
"0",0,0,1,1,0,0,4,0.0
"0",2,2,8,5,6,16,18,0.05
"0",6,4,32,10,14,14,52,0.04167
"0",2,1,9,1,0,7,18,0.0
"0",1,1,6,3,3,18,21,0.0
"0",1,1,6,3,3,2,21,0.0
"0",1,1,6,3,3,14,21,0.0
"0",1,1,6,3,3,13,27,0.0
"0",1,1,6,3,3,1,13,0.0
"0",1,1,6,3,3,0,13,0.0
"0",1,1,4,3,3,1,10,0.0
"0",2,0,10,1,0,0,19,0.0
"0",2,1,13,1,0,0,21,0.0
"0",1,0,2,1,0,0,4,0.0
"0",3,2,14,5,6,2,27,0.05
"0",10,2,37,11,15,4,65,0.04646
"0",12,6,54,15,23,0,95,0.07143
"0",13,7,61,16,23,0,102,0.08095
"0",11,4,55,13,19,0,91,0.07051
"0",10,2,38,11,14,0,71,0.05354
"0",3,2,8,5,6,0,19,0.06667
"0",2,0,5,1,0,0,9,0.0
"0",3,3,12,7,10,1,22,0.06667
"0",8,6,33,10,14,1,64,0.03889
"0",0,1,2,1,0,5,6,0.0
"0",1,4,7,4,5,163,23,0.08333
"0",0,1,6,3,3,0,13,0.0
"0",0,1,1,1,0,0,9,0.0
"0",3,2,10,5,6,3,27,0.05
"0",1,0,2,1,0,0,4,0.0
"0",1,0,2,1,0,0,8,0.0
"0",1,0,2,1,0,3,11,0.0
"0",5,2,18,3,4,3,42,0.0
"0",4,4,18,8,11,1,39,0.05357
"0",0,3,4,5,5,0,12,0.1
"0",3,2,12,6,8,0,28,0.05833
"0",3,3,10,5,6,0,23,0.05
"0",12,8,41,10,14,0,82,0.07778
"0",3,1,10,3,3,2,20,0.0
"0",6,6,27,11,16,53,56,0.05354
"0",2,8,17,12,17,2,45,0.08636
"0",0,1,2,1,0,0,7,0.0
"0",0,0,1,1,0,0,5,0.0
"0",0,2,2,1,0,3,7,0.0
"0",0,0,2,1,0,0,6,0.0
"0",0,8,36,21,31,2,66,0.0609
"0",1,0,3,1,0,13,10,0.0
"0",2,1,5,1,0,0,12,0.0
"0",2,3,10,5,6,5,36,0.05
"0",2,3,9,5,6,2,36,0.05
"0",2,4,11,7,10,172,39,0.07143
"0",3,4,25,11,15,23,57,0.02121
"0",3,4,25,11,15,63,57,0.02121
"0",3,4,23,9,13,119,53,0.02381
"0",1,0,2,1,0,0,11,0.0
"0",1,0,2,1,0,0,11,0.0
"0",19,37,108,52,81,6,221,0.07699
"0",10,3,43,9,13,23,59,0.0496
"0",3,0,9,1,0,11,11,0.0
"0",1,0,2,1,0,0,14,0.0
"0",2,5,16,13,21,0,41,0.01923
"0",11,18,50,26,43,1,114,0.04641
"0",8,0,40,8,11,4,58,0.05357
"0",4,17,55,25,41,4,104,0.23696
"0",2,6,18,12,17,0,44,0.0197
"0",4,2,9,4,5,9,25,0.04167
"0",1,0,3,1,0,21,10,0.0
"0",15,7,57,17,25,17,103,0.05
"0",0,0,1,1,0,0,4,0.0
"0",0,0,1,1,0,0,6,0.0
"0",0,0,1,1,0,0,9,0.0
"0",0,0,1,1,0,0,9,0.0
"0",2,2,7,5,6,1,18,0.06667
"0",1,0,2,1,0,0,4,0.0
"0",8,5,31,13,19,0,58,0.06527
"0",3,3,16,7,9,5,40,0.05238
"0",3,4,18,7,10,5,41,0.05714
"0",0,208,37,3,4,5,720,0.0
"0",0,0,2,2,1,0,2,0.0
"0",1,0,6,1,0,6,16,0.0
"0",5,1,39,3,3,6,99,0.0
"0",6,6,37,12,18,11,71,0.05303
"0",0,460,186,4,4,5,1602,0.16667
"0",0,0,2,2,1,0,2,0.0
"0",1,0,6,1,0,6,18,0.0
"0",5,1,42,3,3,5,111,0.0
"0",6,6,37,12,18,5,71,0.05303
"0",4,2,20,3,3,1,27,0.0
"0",0,370,90,7,9,5,1359,0.14762
"0",0,0,2,2,1,0,2,0.0
"0",5,6,52,15,22,4,108,0.03846
"0",0,0,1,2,1,0,1,0.0
"0",1,0,7,1,0,3,26,0.0
"0",1,0,7,1,0,3,30,0.0
"0",6,6,37,12,18,4,71,0.05303
"0",0,0,1,2,1,0,1,0.0
"0",4,1,18,1,0,1,24,0.0
"0",4,1,18,1,0,0,24,0.0
"0",0,0,6,1,0,3,45,0.0
"0",0,0,6,1,0,3,45,0.0
"0",0,1604,876,8,10,6,9048,0.20833
"0",0,0,2,2,1,0,2,0.0
"0",7,11,47,18,27,4,95,0.05923
"0",0,0,1,2,1,0,1,0.0
"0",4,6,46,13,18,4,124,0.05536
"0",4,1,18,1,0,1,24,0.0
"0",4,1,18,1,0,0,24,0.0
"0",0,0,1,2,1,0,1,0.0
"0",3,0,8,1,0,1,13,0.0
"0",4,0,9,1,0,10,14,0.0
"0",4,3,14,6,8,1,31,0.05833
"0",3,0,5,1,0,10,10,0.0
"0",4,3,22,6,8,8,35,0.05833
"0",1,0,2,1,0,9,5,0.0
"0",15,17,78,27,38,9,128,0.05937
"0",2,2,7,3,3,1,20,0.0
"0",5,4,28,6,8,3,40,0.05833
"0",1,0,5,1,0,2,7,0.0
"0",6,6,42,12,16,2,74,0.08561
"0",7,28,72,31,46,2,171,0.04331
"0",2,5,16,5,6,2,28,0.11667
"0",3,1,15,1,0,1,21,0.0
"0",1,313,14,12,18,7,2163,0.23409
"0",0,1,3,3,3,6,9,0.16667
"0",0,2,7,5,5,0,13,0.1
"0",0,70,28,4,4,15,149,0.125
"0",1,2,11,6,7,1,18,0.08333
"0",2,2,17,7,9,1,26,0.07619
"0",1,1,5,4,3,1,11,0.04167
"0",0,0,1,2,1,0,1,0.0
"0",1,6,14,1,0,1,52,0.0
"0",1,1,5,3,3,2,23,0.0
"0",0,550,267,4,4,16,1371,0.04167
"0",0,498,255,4,4,6,1290,0.04167
"0",3,40,14,1,0,8,68,0.0
"0",3,40,15,1,0,3,69,0.0
"0",4,62,98,42,62,3,392,0.0136
"0",4,62,92,43,63,3,388,0.01333
"0",2,12,41,12,17,1,97,0.10682
"0",0,0,1,2,1,1,2,0.0
"0",0,0,1,1,0,1,2,0.0
"0",1,0,2,1,0,3,4,0.0
"0",1,0,2,1,0,9,4,0.0
"0",13,31,93,36,52,0,228,0.04965
"0",23,52,118,33,47,3,351,0.0219
"0",0,94,52,23,33,2,266,0.04621
"0",1,29,24,9,13,1,237,0.08135
"0",0,112,53,4,4,5,453,0.125
"0",0,92,49,4,4,5,429,0.125
"0",2,1,5,4,4,3,18,0.04167
"0",0,15,28,17,25,2,81,0.08701
"0",0,19,31,5,6,6,81,0.18333
"0",0,19,43,5,6,3,95,0.18333
"0",4,62,94,42,62,3,394,0.0136
"0",0,107,38,28,44,5,453,0.03261
"0",0,0,1,1,0,2,2,0.0
"0",0,10,16,5,6,1,71,0.16667
"0",1,0,2,1,0,3,4,0.0
"0",0,50,140,1,0,8,500,0.0
"0",4,62,99,42,62,3,397,0.0136
"0",0,0,1,1,0,2,2,0.0
"0",1,6,15,1,0,1,53,0.0
"0",0,17,37,4,4,3,124,0.125
"0",4,1,22,7,9,2,36,0.1
"0",2,1,12,4,4,1,40,0.125
"0",3,12,24,7,9,2,63,0.16667
"0",0,0,1,1,0,2,2,0.0
"0",2,7,20,4,4,1,59,0.04167
"0",0,66,49,1,0,8,301,0.0
"0",0,66,49,1,0,3,300,0.0
"0",4,62,99,42,62,3,397,0.0136
"0",0,212,73,14,19,2,846,0.10348
"0",0,86,66,3,3,6,317,0.0
"0",0,86,67,4,4,3,323,0.04167
"0",4,62,99,42,62,3,397,0.0136
"0",1,0,2,1,0,4,4,0.0
"0",1,0,4,1,0,1,7,0.0
"0",1,0,4,1,0,1,7,0.0
"0",1,5,14,6,8,1,22,0.06667
"0",2,1,5,4,4,9,18,0.04167
"0",0,234,131,2,1,2,1783,0.0
"0",0,380,160,1,0,1,1014,0.0
"0",0,380,160,1,0,1,1014,0.0
"0",2,1,5,4,4,3,18,0.04167
"0",1,34,82,37,55,3,190,0.02795
"0",1,18,50,19,29,4,103,0.06588
"0",0,38,40,3,3,16,192,0.16667
"0",0,40,40,5,6,9,219,0.2
"0",2,15,32,19,29,3,77,0.05796
"0",5,38,100,41,61,2,301,0.04054
"0",5,38,99,40,61,2,296,0.04145
"0",4,23,68,23,36,2,164,0.05035
"0",4,23,69,23,36,2,165,0.05035
"0",2,0,6,3,3,1,9,0.0
"0",4,27,49,14,19,5,142,0.06914
"0",3,29,26,4,5,2,123,0.04167
"0",2,1,11,1,0,3,15,0.0
"0",1,76,35,1,0,2,281,0.0
"0",2,0,9,1,0,1,14,0.0
"0",18,26,137,46,74,0,212,0.05537
"0",33,35,172,60,98,2,277,0.04333
"0",1,5,18,13,19,2,40,0.07867
"0",28,41,174,68,107,1,382,0.05277
"0",26,37,179,63,99,5,311,0.04542
"0",23,31,155,50,82,1,243,0.0523
"0",2,5,20,10,13,23,43,0.04583
"0",13,16,71,22,34,0,98,0.054
"0",0,8,17,9,12,0,43,0.07937
"0",0,4,8,7,6,0,20,0.0381
"0",0,0,1,1,0,22,2,0.0
"0",0,3,5,3,2,8,23,0.0
"0",1,1,4,3,3,232,12,0.0
"0",0,6,1,1,0,0,28,0.0
"0",0,1,4,2,1,0,8,0.0
"0",1,3,15,4,5,67,31,0.08333
"0",0,3,12,8,12,54,31,0.08631
"0",0,9,28,18,29,62,57,0.04412
"0",0,6,13,9,13,0,31,0.07143
"0",0,4,7,4,4,27,14,0.04167
"0",0,6,13,10,14,1,35,0.06667
"0",0,2,5,3,3,9,10,0.0
"0",0,4,15,12,18,4,33,0.04773
"0",0,4,12,13,18,4,33,0.03322
"0",1,1,6,1,0,1,13,0.0
"0",0,0,3,1,0,40,9,0.0
"0",2,6,10,8,12,202,26,0.0506
"0",4,8,40,19,27,2,83,0.04455
"0",2,2,10,4,5,90,19,0.04167
"0",1,7,16,12,17,12,41,0.05682
"0",1,2,11,5,6,90,21,0.06667
"0",1,8,22,16,23,116,58,0.07143
"0",2,0,12,4,4,122,27,0.04167
"0",3,9,32,16,25,86,66,0.07857
"0",3,0,12,6,8,52,17,0.075
"0",3,1,14,8,9,0,26,0.02976
"0",4,3,13,7,9,85,24,0.07619
"0",0,5,7,6,7,96,33,0.10833
"0",2,0,13,4,4,87,32,0.04167
"0",4,8,31,16,22,268,85,0.04821
"0",4,6,25,13,18,85,60,0.05828
"0",4,5,14,10,14,102,33,0.09722
"0",1,4,10,7,9,0,28,0.14762
"0",5,5,26,7,11,2,50,0.1381
"0",6,6,39,9,14,5,65,0.06151
"0",1,21,40,26,45,16,123,0.04353
"0",1,23,74,42,75,0,193,0.02368
"0",25,17,126,32,50,11,285,0.06704
"0",29,23,176,36,60,0,304,0.06004
"0",9,1,49,4,4,2,69,0.04167
"0",27,15,138,30,45,3,313,0.0619
